k,T,best_cost,current_cost
75,46.38543366950007,-320,-320
76,46.339048235830575,-320,-320
77,46.29270918759474,-320,-320
78,46.24641647840714,-320,-320
79,46.20017006192874,-320,-320
80,46.15396989186681,-320,-320
81,46.10781592197494,-320,-320
82,46.06170810605297,-320,-320
83,46.01564639794692,-320,-260
84,45.96963075154897,-320,-260
85,45.92366112079741,-320,-260
86,45.877737459676624,-320,-260
87,45.83185972221695,-320,-260
88,45.78602786249473,-320,-260
89,45.740241834632236,-320,-260
90,45.6945015927976,-320,-260
91,45.6488070912048,-320,-260
92,45.6031582841136,-320,-260
93,45.55755512582949,-320,-260
94,45.511997570703656,-320,-260
95,45.46648557313296,-320,-260
96,45.42101908755981,-320,-260
97,45.37559806847226,-320,-260
98,45.33022247040378,-320,-260
99,45.284892247933385,-320,-260
100,45.23960735568544,-320,-260
101,45.19436774832976,-320,-320
102,45.14917338058143,-320,-320
103,45.10402420720085,-320,-320
104,45.05892018299365,-320,-320
105,45.01386126281066,-320,-320
106,44.96884740154785,-320,-320
107,44.9238785541463,-320,-320
108,44.878954675592155,-320,-320
109,44.83407572091656,-320,-320
110,44.789241645195645,-320,-320
111,44.74445240355045,-320,-320
112,44.69970795114689,-320,-320
113,44.65500824319575,-320,-320
114,44.610353234952555,-320,-320
115,44.565742881717604,-320,-320
116,44.52117713883588,-320,-320
117,44.47665596169705,-320,-320
118,44.43217930573535,-320,-260
119,44.387747126429616,-320,-260
120,44.34335937930319,-320,-260
121,44.29901601992388,-320,-260
122,44.25471700390396,-320,-260
123,44.210462286900054,-320,-260
124,44.166251824613155,-320,-260
125,44.12208557278854,-320,-260
126,44.077963487215754,-320,-260
127,44.033885523728536,-320,-320
128,43.989851638204804,-320,-320
129,43.9458617865666,-320,-260
130,43.90191592478004,-320,-260
131,43.85801400885526,-320,-260
132,43.8141559948464,-320,-260
133,43.77034183885156,-320,-320
134,43.7265714970127,-320,-320
135,43.68284492551569,-320,-260
136,43.639162080590175,-320,-260
137,43.59552291850959,-320,-260
138,43.55192739559107,-320,-260
139,43.50837546819548,-320,-260
140,43.46486709272729,-320,-260
141,43.421402225634566,-320,-260
142,43.377980823408926,-320,-260
143,43.33460284258552,-320,-320
144,43.291268239742934,-320,-320
145,43.247976971503185,-320,-320
146,43.204728994531685,-320,-320
147,43.16152426553715,-320,-320
148,43.11836274127162,-320,-320
149,43.07524437853035,-320,-320
150,43.032169134151815,-320,-320
151,42.98913696501766,-320,-320
152,42.946147828052645,-320,-320
153,42.90320168022459,-320,-320
154,42.860298478544365,-320,-320
155,42.81743818006583,-320,-180
156,42.77462074188576,-320,-180
157,42.731846121143874,-320,-320
158,42.689114275022725,-320,-320
159,42.646425160747704,-320,-320
160,42.60377873558696,-320,-320
161,42.561174956851374,-320,-320
162,42.51861378189452,-320,-320
163,42.47609516811263,-320,-320
164,42.43361907294451,-320,-320
165,42.391185453871564,-320,-320
166,42.34879426841769,-320,-320
167,42.30644547414928,-320,-320
168,42.26413902867513,-320,-320
169,42.22187488964646,-320,-320
170,42.17965301475681,-320,-320
171,42.13747336174205,-320,-320
172,42.09533588838031,-320,-320
173,42.05324055249193,-320,-320
174,42.01118731193944,-320,-320
175,41.969176124627495,-320,-320
176,41.92720694850287,-320,-320
177,41.88527974155436,-320,-320
178,41.843394461812814,-320,-320
179,41.801551067351,-320,-320
180,41.75974951628365,-320,-320
181,41.71798976676736,-320,-320
182,41.67627177700059,-320,-320
183,41.634595505223594,-320,-320
184,41.59296090971837,-320,-320
185,41.551367948808654,-320,-320
186,41.50981658085985,-320,-320
187,41.468306764278985,-320,-320
188,41.426838457514705,-320,-320
189,41.38541161905719,-320,-320
190,41.344026207438134,-320,-320
191,41.3026821812307,-320,-320
192,41.26137949904947,-320,-320
193,41.22011811955041,-320,-320
194,41.178898001430866,-320,-320
195,41.13771910342944,-320,-320
196,41.096581384326,-320,-320
197,41.05548480294168,-320,-320
198,41.01442931813873,-320,-320
199,40.9734148888206,-320,-320
200,40.93244147393178,-320,-320
201,40.89150903245785,-320,-320
202,40.850617523425385,-320,-320
203,40.80976690590196,-320,-320
204,40.768957138996065,-320,-320
205,40.728188181857064,-320,-320
206,40.687459993675205,-320,-320
207,40.64677253368153,-320,-320
208,40.60612576114785,-320,-320
209,40.56551963538671,-320,-320
210,40.524954115751314,-320,-320
211,40.48442916163557,-320,-320
212,40.44394473247393,-320,-320
213,40.40350078774145,-320,-320
214,40.36309728695372,-320,-320
215,40.32273418966676,-320,-320
216,40.282411455477096,-320,-320
217,40.24212904402162,-320,-320
218,40.20188691497759,-320,-320
219,40.161685028062614,-320,-320
220,40.12152334303455,-320,-320
221,40.08140181969152,-320,-320
222,40.04132041787183,-320,-320
223,40.00127909745396,-320,-320
224,39.9612778183565,-320,-320
225,39.92131654053814,-320,-320
226,39.88139522399761,-320,-320
227,39.841513828773614,-320,-320
228,39.80167231494484,-320,-320
229,39.761870642629894,-320,-320
230,39.722108771987266,-320,-320
231,39.682386663215276,-320,-320
232,39.64270427655206,-320,-320
233,39.60306157227551,-320,-320
234,39.56345851070323,-320,-320
235,39.52389505219253,-320,-320
236,39.48437115714034,-320,-320
237,39.44488678598319,-320,-260
238,39.405441899197214,-320,-260
239,39.366036457298016,-320,-260
240,39.32667042084071,-320,-260
241,39.28734375041988,-320,-320
242,39.248056406669455,-320,-320
243,39.208808350262785,-320,-320
244,39.169599541912525,-320,-320
245,39.13042994237061,-320,-320
246,39.09129951242824,-320,-320
247,39.052208212915815,-320,-320
248,39.0131560047029,-320,-320
249,38.97414284869819,-320,-320
250,38.9351687058495,-320,-320
251,38.896233537143644,-320,-320
252,38.857337303606506,-320,-320
253,38.818479966302895,-320,-320
254,38.77966148633659,-320,-320
255,38.740881824850256,-320,-320
256,38.702140943025405,-320,-320
257,38.663438802082375,-320,-320
258,38.62477536328029,-320,-320
259,38.58615058791702,-320,-200
260,38.5475644373291,-320,-200
261,38.50901687289177,-320,-300
262,38.47050785601888,-320,-300
263,38.432037348162865,-320,-300
264,38.39360531081469,-320,-300
265,38.35521170550388,-320,-300
266,38.316856493798376,-320,-300
267,38.27853963730458,-320,-300
268,38.24026109766727,-320,-300
269,38.2020208365696,-320,-300
270,38.163818815733045,-320,-300
271,38.125654996917305,-320,-300
272,38.08752934192039,-320,-300
273,38.049441812578465,-320,-300
274,38.01139237076589,-320,-300
275,37.97338097839512,-320,-300
276,37.93540759741673,-320,-300
277,37.89747218981931,-320,-300
278,37.85957471762949,-320,-300
279,37.82171514291186,-320,-300
280,37.78389342776895,-320,-300
281,37.74610953434118,-320,-300
282,37.70836342480684,-320,-300
283,37.670655061382035,-320,-300
284,37.63298440632065,-320,-300
285,37.59535142191433,-320,-300
286,37.55775607049242,-320,-240
287,37.520198314421926,-320,-240
288,37.48267811610751,-320,-240
289,37.445195437991394,-320,-240
290,37.407750242553405,-320,-240
291,37.37034249231085,-320,-300
292,37.33297214981854,-320,-300
293,37.29563917766872,-320,-300
294,37.258343538491054,-320,-300
295,37.221085194952565,-320,-300
296,37.18386410975761,-320,-300
297,37.14668024564785,-320,-300
298,37.1095335654022,-320,-300
299,37.0724240318368,-320,-300
300,37.03535160780496,-320,-300
301,36.998316256197164,-320,-300
302,36.96131793994096,-320,-300
303,36.92435662200102,-320,-300
304,36.88743226537902,-320,-300
305,36.85054483311364,-320,-300
306,36.81369428828053,-320,-300
307,36.776880593992246,-320,-300
308,36.740103713398256,-320,-300
309,36.70336360968486,-320,-300
310,36.666660246075175,-320,-300
311,36.6299935858291,-320,-300
312,36.593363592243264,-320,-300
313,36.556770228651025,-320,-300
314,36.520213458422376,-320,-300
315,36.48369324496395,-320,-300
316,36.447209551718984,-320,-300
317,36.41076234216727,-320,-300
318,36.374351579825095,-320,-300
319,36.33797722824528,-320,-300
320,36.30163925101703,-320,-300
321,36.265337611766014,-320,-300
322,36.22907227415425,-320,-300
323,36.192843201880095,-320,-300
324,36.15665035867821,-320,-240
325,36.120493708319536,-320,-240
326,36.08437321461121,-320,-240
327,36.048288841396605,-320,-240
328,36.012240552555205,-320,-240
329,35.976228312002654,-320,-300
330,35.94025208369065,-320,-300
331,35.904311831606954,-320,-300
332,35.868407519775346,-320,-300
333,35.832539112255574,-320,-300
334,35.796706573143325,-320,-300
335,35.76090986657018,-320,-300
336,35.725148956703606,-320,-300
337,35.6894238077469,-320,-300
338,35.65373438393915,-320,-300
339,35.61808064955522,-320,-300
340,35.58246256890566,-320,-300
341,35.54688010633675,-320,-300
342,35.51133322623042,-320,-300
343,35.47582189300419,-320,-300
344,35.440346071111186,-320,-300
345,35.40490572504007,-320,-300
346,35.36950081931503,-320,-300
347,35.334131318495714,-320,-300
348,35.29879718717722,-320,-300
349,35.26349838999005,-320,-300
350,35.22823489160005,-320,-300
351,35.193006656708455,-320,-300
352,35.15781365005174,-320,-300
353,35.1226558364017,-320,-240
354,35.08753318056529,-320,-240
355,35.05244564738473,-320,-300
356,35.01739320173734,-320,-300
357,34.98237580853561,-320,-300
358,34.94739343272707,-320,-300
359,34.912446039294345,-320,-240
360,34.87753359325505,-320,-240
361,34.84265605966179,-320,-240
362,34.807813403602125,-320,-240
363,34.77300559019852,-320,-240
364,34.73823258460833,-320,-300
365,34.703494352023725,-320,-300
366,34.6687908576717,-320,-300
367,34.63412206681402,-320,-300
368,34.59948794474721,-320,-300
369,34.564888456802464,-320,-300
370,34.53032356834566,-320,-300
371,34.49579324477732,-320,-300
372,34.46129745153254,-320,-300
373,34.42683615408101,-320,-300
374,34.392409317926926,-320,-300
375,34.358016908609,-320,-300
376,34.32365889170039,-320,-300
377,34.28933523280869,-320,-300
378,34.25504589757588,-320,-300
379,34.22079085167831,-320,-240
380,34.186570060826625,-320,-300
381,34.1523834907658,-320,-300
382,34.11823110727503,-320,-300
383,34.08411287616776,-320,-300
384,34.05002876329159,-320,-300
385,34.0159787345283,-320,-300
386,33.981962755793774,-320,-300
387,33.94798079303797,-320,-300
388,33.91403281224494,-320,-300
389,33.88011877943269,-320,-300
390,33.84623866065326,-320,-300
391,33.81239242199261,-320,-300
392,33.77858002957061,-320,-300
393,33.74480144954104,-320,-300
394,33.7110566480915,-320,-300
395,33.67734559144341,-320,-300
396,33.64366824585196,-320,-300
397,33.61002457760612,-320,-300
398,33.57641455302851,-320,-300
399,33.54283813847548,-320,-300
400,33.50929530033701,-320,-300
401,33.47578600503667,-320,-300
402,33.44231021903163,-320,-300
403,33.4088679088126,-320,-300
404,33.375459040903785,-320,-300
405,33.34208358186289,-320,-300
406,33.30874149828102,-320,-300
407,33.27543275678274,-320,-300
408,33.24215732402595,-320,-300
409,33.20891516670193,-320,-300
410,33.17570625153523,-320,-300
411,33.14253054528369,-320,-300
412,33.109388014738414,-320,-300
413,33.07627862672367,-320,-300
414,33.04320234809695,-320,-300
415,33.01015914574885,-320,-300
416,32.9771489866031,-320,-300
417,32.9441718376165,-320,-300
418,32.91122766577888,-320,-300
419,32.8783164381131,-320,-300
420,32.84543812167499,-320,-300
421,32.81259268355331,-320,-300
422,32.779780090869764,-320,-300
423,32.747000310778894,-320,-300
424,32.71425331046811,-320,-240
425,32.68153905715764,-320,-240
426,32.648857518100485,-320,-240
427,32.61620866058239,-320,-240
428,32.5835924519218,-320,-300
429,32.55100885946989,-320,-300
430,32.51845785061042,-320,-300
431,32.4859393927598,-320,-300
432,32.45345345336704,-320,-300
433,32.42099999991368,-320,-300
434,32.38857899991376,-320,-300
435,32.35619042091385,-320,-300
436,32.323834230492935,-320,-300
437,32.29151039626244,-320,-300
438,32.25921888586618,-320,-300
439,32.226959666980314,-320,-300
440,32.194732707313335,-320,-300
441,32.16253797460602,-320,-300
442,32.13037543663141,-320,-300
443,32.09824506119478,-320,-300
444,32.06614681613359,-320,-300
445,32.034080669317454,-320,-300
446,32.002046588648135,-320,-300
447,31.97004454205949,-320,-300
448,31.938074497517427,-320,-300
449,31.90613642301991,-320,-300
450,31.874230286596895,-320,-300
451,31.842356056310294,-320,-300
452,31.810513700253985,-320,-300
453,31.77870318655373,-320,-300
454,31.746924483367177,-320,-300
455,31.715177558883813,-320,-300
456,31.683462381324922,-320,-300
457,31.651778918943602,-320,-300
458,31.620127140024657,-320,-300
459,31.58850701288463,-320,-300
460,31.556918505871746,-320,-300
461,31.525361587365875,-320,-300
462,31.49383622577851,-320,-300
463,31.462342389552735,-320,-300
464,31.43088004716318,-320,-300
465,31.399449167116018,-320,-300
466,31.3680497179489,-320,-300
467,31.33668166823095,-320,-300
468,31.305344986562723,-320,-300
469,31.274039641576156,-320,-300
470,31.24276560193458,-320,-300
471,31.211522836332644,-320,-300
472,31.18031131349631,-320,-300
473,31.149131002182816,-320,-300
474,31.117981871180632,-320,-300
475,31.086863889309452,-320,-300
476,31.055777025420145,-320,-300
477,31.02472124839472,-320,-300
478,30.99369652714633,-320,-300
479,30.962702830619182,-320,-300
480,30.931740127788565,-320,-300
481,30.90080838766077,-320,-300
482,30.869907579273114,-320,-300
483,30.83903767169384,-320,-300
484,30.808198634022144,-320,-300
485,30.777390435388124,-320,-300
486,30.746613044952735,-320,-300
487,30.715866431907784,-320,-300
488,30.685150565475876,-320,-300
489,30.654465414910398,-320,-300
490,30.62381094949549,-320,-300
491,30.593187138545996,-320,-300
492,30.562593951407447,-320,-300
493,30.53203135745604,-320,-300
494,30.501499326098585,-320,-300
495,30.470997826772482,-320,-300
496,30.440526828945714,-320,-300
497,30.410086302116767,-320,-300
498,30.379676215814648,-320,-300
499,30.349296539598836,-320,-300
500,30.318947243059235,-320,-300
501,30.288628295816178,-320,-300
502,30.25833966752036,-320,-240
503,30.22808132785284,-320,-240
504,30.197853246524986,-320,-240
505,30.167655393278466,-320,-300
506,30.13748773788518,-320,-300
507,30.107350250147302,-320,-300
508,30.07724289989715,-320,-300
509,30.047165656997255,-320,-300
510,30.017118491340256,-320,-300
511,29.98710137284892,-320,-300
512,29.957114271476073,-320,-300
513,29.927157157204594,-320,-300
514,29.897230000047387,-320,-300
515,29.86733277004734,-320,-300
516,29.837465437277295,-320,-300
517,29.807627971840017,-320,-300
518,29.77782034386818,-320,-300
519,29.748042523524308,-320,-300
520,29.718294481000783,-320,-300
521,29.688576186519782,-320,-300
522,29.658887610333263,-320,-300
523,29.629228722722928,-320,-300
524,29.599599494000206,-320,-300
525,29.569999894506203,-320,-300
526,29.540429894611698,-320,-300
527,29.51088946471709,-320,-300
528,29.48137857525237,-320,-300
529,29.45189719667712,-320,-300
530,29.422445299480444,-320,-300
531,29.393022854180963,-320,-300
532,29.363629831326783,-320,-240
533,29.334266201495453,-320,-240
534,29.30493193529396,-320,-240
535,29.27562700335866,-320,-240
536,29.246351376355307,-320,-240
537,29.217105024978952,-320,-300
538,29.18788791995397,-320,-300
539,29.15870003203402,-320,-300
540,29.129541332001985,-320,-300
541,29.100411790669977,-320,-300
542,29.07131137887931,-320,-300
543,29.04224006750043,-320,-300
544,29.01319782743293,-320,-300
545,28.984184629605497,-320,-300
546,28.955200444975894,-320,-300
547,28.926245244530918,-320,-300
548,28.897318999286387,-320,-300
549,28.8684216802871,-320,-300
550,28.83955325860681,-320,-300
551,28.810713705348206,-320,-300
552,28.781902991642855,-320,-300
553,28.753121088651213,-320,-300
554,28.724367967562564,-320,-300
555,28.695643599595,-320,-300
556,28.666947955995404,-320,-300
557,28.638281008039414,-320,-300
558,28.60964272703137,-320,-300
559,28.58103308430434,-320,-300
560,28.552452051220033,-320,-300
561,28.52389959916881,-320,-300
562,28.495375699569646,-320,-300
563,28.466880323870075,-320,-300
564,28.438413443546207,-320,-300
565,28.409975030102657,-320,-300
566,28.381565055072556,-320,-300
567,28.353183490017486,-320,-300
568,28.324830306527467,-320,-300
569,28.29650547622094,-320,-300
570,28.26820897074472,-320,-300
571,28.239940761773973,-320,-300
572,28.211700821012197,-320,-300
573,28.183489120191187,-320,-240
574,28.155305631071,-320,-300
575,28.127150325439924,-320,-300
576,28.099023175114485,-320,-300
577,28.07092415193937,-320,-300
578,28.04285322778743,-320,-300
579,28.014810374559644,-320,-300
580,27.986795564185087,-320,-300
581,27.9588087686209,-320,-300
582,27.930849959852278,-320,-300
583,27.902919109892427,-320,-300
584,27.87501619078253,-320,-300
585,27.847141174591748,-320,-300
586,27.819294033417158,-320,-300
587,27.79147473938374,-320,-300
588,27.763683264644357,-320,-300
589,27.735919581379715,-320,-300
590,27.708183661798337,-320,-300
591,27.680475478136536,-320,-300
592,27.652795002658397,-320,-300
593,27.62514220765574,-320,-300
594,27.597517065448084,-320,-300
595,27.569919548382636,-320,-300
596,27.542349628834256,-320,-300
597,27.51480727920542,-320,-300
598,27.487292471926217,-320,-300
599,27.45980517945429,-320,-300
600,27.432345374274835,-320,-300
601,27.40491302890056,-320,-300
602,27.377508115871656,-320,-300
603,27.350130607755784,-320,-300
604,27.32278047714803,-320,-300
605,27.295457696670884,-320,-300
606,27.268162238974213,-320,-300
607,27.240894076735238,-320,-300
608,27.213653182658504,-320,-300
609,27.18643952947584,-320,-300
610,27.159253089946368,-320,-300
611,27.13209383685642,-320,-300
612,27.10496174301956,-320,-300
613,27.077856781276544,-320,-300
614,27.050778924495265,-320,-300
615,27.023728145570775,-320,-300
616,26.996704417425203,-320,-300
617,26.96970771300778,-320,-300
618,26.94273800529477,-320,-300
619,26.91579526728948,-320,-300
620,26.888879472022186,-320,-300
621,26.86199059255016,-320,-300
622,26.835128601957614,-320,-300
623,26.808293473355654,-320,-300
624,26.781485179882296,-320,-300
625,26.75470369470242,-320,-300
626,26.727948991007715,-320,-300
627,26.70122104201671,-320,-300
628,26.67451982097469,-320,-300
629,26.647845301153716,-320,-300
630,26.621197455852563,-320,-300
631,26.594576258396707,-320,-300
632,26.567981682138313,-320,-300
633,26.541413700456175,-320,-300
634,26.51487228675572,-320,-300
635,26.48835741446896,-320,-300
636,26.461869057054493,-320,-300
637,26.43540718799744,-320,-300
638,26.40897178080944,-320,-300
639,26.38256280902863,-320,-300
640,26.3561802462196,-320,-300
641,26.329824065973384,-320,-300
642,26.30349424190741,-320,-300
643,26.2771907476655,-320,-300
644,26.250913556917837,-320,-300
645,26.22466264336092,-320,-300
646,26.19843798071756,-320,-300
647,26.17223954273684,-320,-300
648,26.146067303194105,-320,-300
649,26.119921235890907,-320,-300
650,26.093801314655018,-320,-300
651,26.067707513340366,-320,-300
652,26.04163980582702,-320,-300
653,26.0155981660212,-320,-300
654,25.989582567855173,-320,-300
655,25.96359298528732,-320,-300
656,25.937629392302032,-320,-300
657,25.911691762909733,-320,-240
658,25.88578007114682,-320,-300
659,25.859894291075676,-320,-300
660,25.8340343967846,-320,-300
661,25.80820036238781,-320,-300
662,25.782392162025424,-320,-300
663,25.756609769863402,-320,-300
664,25.730853160093538,-320,-300
665,25.705122306933443,-320,-300
666,25.679417184626512,-320,-300
667,25.653737767441882,-320,-300
668,25.62808402967444,-320,-300
669,25.60245594564477,-320,-300
670,25.576853489699126,-320,-300
671,25.551276636209426,-320,-300
672,25.525725359573215,-320,-300
673,25.500199634213637,-320,-300
674,25.474699434579428,-320,-300
675,25.44922473514485,-320,-300
676,25.4237755104097,-320,-300
677,25.398351734899293,-320,-300
678,25.372953383164393,-320,-300
679,25.34758042978123,-320,-300
680,25.32223284935145,-320,-300
681,25.296910616502092,-320,-300
682,25.271613705885592,-320,-300
683,25.24634209217971,-320,-300
684,25.221095750087528,-320,-300
685,25.19587465433744,-320,-300
686,25.170678779683104,-320,-300
687,25.14550810090342,-320,-300
688,25.12036259280252,-320,-300
689,25.095242230209713,-320,-300
690,25.070146987979502,-320,-300
691,25.045076840991527,-320,-300
692,25.020031764150534,-320,-300
693,24.99501173238638,-320,-300
694,24.970016720653998,-320,-300
695,24.945046703933343,-320,-300
696,24.92010165722941,-320,-300
697,24.89518155557218,-320,-300
698,24.870286374016608,-320,-300
699,24.84541608764259,-320,-300
700,24.820570671554947,-320,-300
701,24.795750100883392,-320,-300
702,24.77095435078251,-320,-300
703,24.74618339643173,-320,-300
704,24.721437213035298,-320,-300
705,24.696715775822263,-320,-300
706,24.672019060046438,-320,-300
707,24.647347040986393,-320,-300
708,24.622699693945403,-320,-300
709,24.59807699425146,-320,-300
710,24.57347891725721,-320,-300
711,24.54890543833995,-320,-300
712,24.52435653290161,-320,-300
713,24.49983217636871,-320,-300
714,24.475332344192342,-320,-300
715,24.45085701184815,-320,-300
716,24.4264061548363,-320,-300
717,24.401979748681466,-320,-300
718,24.37757776893278,-320,-300
719,24.35320019116385,-320,-300
720,24.328846990972686,-320,-300
721,24.304518143981714,-320,-300
722,24.28021362583773,-320,-300
723,24.255933412211895,-320,-300
724,24.231677478799682,-320,-300
725,24.20744580132088,-320,-300
726,24.183238355519563,-320,-300
727,24.15905511716404,-320,-300
728,24.134896062046877,-320,-300
729,24.110761165984833,-320,-300
730,24.086650404818847,-320,-300
731,24.062563754414025,-320,-240
732,24.038501190659613,-320,-240
733,24.014462689468953,-320,-240
734,23.990448226779485,-320,-240
735,23.966457778552705,-320,-240
736,23.942491320774153,-320,-240
737,23.91854882945338,-320,-240
738,23.894630280623925,-320,-300
739,23.8707356503433,-320,-300
740,23.846864914692958,-320,-300
741,23.823018049778263,-320,-300
742,23.799195031728487,-320,-300
743,23.77539583669676,-320,-300
744,23.751620440860062,-320,-300
745,23.7278688204192,-320,-300
746,23.70414095159878,-320,-300
747,23.680436810647183,-320,-300
748,23.656756373836537,-320,-300
749,23.6330996174627,-320,-300
750,23.609466517845238,-320,-300
751,23.58585705132739,-320,-300
752,23.562271194276065,-320,-300
753,23.53870892308179,-320,-300
754,23.515170214158708,-320,-300
755,23.491655043944547,-320,-300
756,23.468163388900603,-320,-300
757,23.4446952255117,-320,-300
758,23.42125053028619,-320,-300
759,23.397829279755904,-320,-300
760,23.37443145047615,-320,-300
761,23.351057019025674,-320,-300
762,23.327705962006647,-320,-300
763,23.30437825604464,-320,-300
764,23.281073877788593,-320,-300
765,23.257792803910807,-320,-300
766,23.234535011106896,-320,-300
767,23.21130047609579,-320,-300
768,23.18808917561969,-320,-300
769,23.164901086444072,-320,-300
770,23.14173618535763,-320,-300
771,23.11859444917227,-320,-300
772,23.095475854723098,-320,-300
773,23.072380378868377,-320,-300
774,23.049307998489507,-320,-300
775,23.02625869049102,-320,-300
776,23.003232431800527,-320,-300
777,22.980229199368726,-320,-300
778,22.95724897016936,-320,-300
779,22.934291721199187,-320,-300
780,22.911357429477988,-320,-300
781,22.88844607204851,-320,-300
782,22.865557625976464,-320,-300
783,22.842692068350487,-320,-300
784,22.819849376282136,-320,-300
785,22.797029526905852,-320,-300
786,22.77423249737895,-320,-300
787,22.75145826488157,-320,-300
788,22.728706806616685,-320,-300
789,22.70597809981007,-320,-300
790,22.68327212171026,-320,-300
791,22.66058884958855,-320,-300
792,22.63792826073896,-320,-300
793,22.61529033247822,-320,-300
794,22.592675042145743,-320,-300
795,22.5700823671036,-320,-300
796,22.547512284736495,-320,-240
797,22.524964772451757,-320,-240
798,22.502439807679306,-320,-240
799,22.479937367871628,-320,-240
800,22.457457430503755,-320,-300
801,22.434999973073253,-320,-300
802,22.41256497310018,-320,-300
803,22.39015240812708,-320,-300
804,22.36776225571895,-320,-300
805,22.345394493463232,-320,-300
806,22.32304909896977,-320,-300
807,22.3007260498708,-320,-300
808,22.278425323820926,-320,-300
809,22.256146898497107,-320,-300
810,22.23389075159861,-320,-300
811,22.21165686084701,-320,-300
812,22.189445203986164,-320,-300
813,22.16725575878218,-320,-300
814,22.1450885030234,-320,-300
815,22.122943414520375,-320,-300
816,22.100820471105852,-320,-300
817,22.078719650634746,-320,-300
818,22.056640930984113,-320,-300
819,22.03458429005313,-320,-300
820,22.012549705763075,-320,-300
821,21.99053715605731,-320,-300
822,21.968546618901254,-320,-300
823,21.946578072282353,-320,-300
824,21.92463149421007,-320,-240
825,21.90270686271586,-320,-240
826,21.880804155853145,-320,-300
827,21.85892335169729,-320,-300
828,21.83706442834559,-320,-300
829,21.81522736391725,-320,-300
830,21.793412136553332,-320,-300
831,21.77161872441678,-320,-300
832,21.74984710569236,-320,-300
833,21.72809725858667,-320,-300
834,21.70636916132808,-320,-300
835,21.684662792166755,-320,-300
836,21.662978129374586,-320,-300
837,21.64131515124521,-320,-300
838,21.619673836093966,-320,-300
839,21.598054162257874,-320,-300
840,21.576456108095616,-320,-300
841,21.55487965198752,-320,-300
842,21.533324772335533,-320,-300
843,21.511791447563198,-320,-300
844,21.490279656115632,-320,-300
845,21.46878937645952,-320,-300
846,21.44732058708306,-320,-300
847,21.425873266495977,-320,-300
848,21.40444739322948,-320,-300
849,21.38304294583625,-320,-300
850,21.361659902890413,-320,-300
851,21.340298242987522,-320,-300
852,21.318957944744536,-320,-300
853,21.29763898679979,-320,-300
854,21.27634134781299,-320,-300
855,21.25506500646518,-320,-300
856,21.233809941458713,-320,-300
857,21.212576131517253,-320,-300
858,21.19136355538574,-320,-300
859,21.17017219183035,-320,-300
860,21.14900201963852,-320,-300
861,21.127853017618882,-320,-300
862,21.106725164601265,-320,-300
863,21.08561843943666,-320,-300
864,21.064532820997226,-320,-300
865,21.04346828817623,-320,-300
866,21.02242481988805,-320,-300
867,21.001402395068165,-320,-300
868,20.980400992673097,-320,-300
869,20.959420591680423,-320,-240
870,20.93846117108874,-320,-300
871,20.91752270991765,-320,-300
872,20.896605187207733,-320,-300
873,20.87570858202053,-320,-300
874,20.854832873438507,-320,-300
875,20.833978040565068,-320,-300
876,20.8131440625245,-320,-300
877,20.79233091846198,-320,-300
878,20.771538587543517,-320,-300
879,20.75076704895597,-320,-300
880,20.730016281907016,-320,-300
881,20.70928626562511,-320,-300
882,20.688576979359485,-320,-300
883,20.667888402380125,-320,-300
884,20.647220513977746,-320,-300
885,20.626573293463768,-320,-300
886,20.605946720170305,-320,-300
887,20.585340773450135,-320,-300
888,20.564755432676684,-320,-300
889,20.544190677244007,-320,-300
890,20.52364648656676,-320,-300
891,20.503122840080195,-320,-240
892,20.482619717240116,-320,-300
893,20.462137097522877,-320,-300
894,20.441674960425356,-320,-300
895,20.421233285464925,-320,-300
896,20.40081205217946,-320,-300
897,20.380411240127284,-320,-300
898,20.360030828887155,-320,-300
899,20.33967079805827,-320,-300
900,20.31933112726021,-320,-300
901,20.299011796132948,-320,-300
902,20.27871278433682,-320,-300
903,20.258434071552482,-320,-300
904,20.238175637480925,-320,-300
905,20.217937461843448,-320,-300
906,20.1977195243816,-320,-300
907,20.17752180485722,-320,-300
908,20.157344283052364,-320,-300
909,20.13718693876931,-320,-300
910,20.117049751830542,-320,-300
911,20.096932702078714,-320,-300
912,20.076835769376633,-320,-300
913,20.05675893360726,-320,-300
914,20.03670217467365,-320,-300
915,20.016665472498975,-320,-300
916,19.996648807026478,-320,-300
917,19.976652158219448,-320,-300
918,19.95667550606123,-320,-300
919,19.93671883055517,-320,-300
920,19.916782111724615,-320,-300
921,19.89686532961289,-320,-300
922,19.876968464283276,-320,-300
923,19.85709149581899,-320,-300
924,19.837234404323173,-320,-300
925,19.817397169918852,-320,-300
926,19.797579772748932,-320,-300
927,19.777782192976183,-320,-300
928,19.758004410783208,-320,-300
929,19.738246406372422,-320,-300
930,19.718508159966053,-320,-300
931,19.698789651806088,-320,-300
932,19.67909086215428,-320,-300
933,19.659411771292127,-320,-300
934,19.639752359520834,-320,-300
935,19.62011260716131,-320,-300
936,19.60049249455415,-320,-300
937,19.580892002059596,-320,-300
938,19.561311110057538,-320,-300
939,19.54174979894748,-320,-300
940,19.52220804914853,-320,-300
941,19.502685841099385,-320,-300
942,19.483183155258285,-320,-300
943,19.463699972103026,-320,-300
944,19.444236272130922,-320,-300
945,19.42479203585879,-320,-300
946,19.405367243822933,-320,-300
947,19.38596187657911,-320,-300
948,19.36657591470253,-320,-300
