k,T,best_cost,current_cost
598,10.056735550581417,553.0184846944759,570.0840453659664
599,10.006576121905416,553.0184846944759,591.4067719387081
600,9.956666870662485,553.0184846944759,582.4410757980978
601,9.907006549056355,553.0184846944759,722.6051906689639
602,9.857593915514318,553.0184846944759,792.8662007394092
603,9.808427734656194,553.0184846944759,666.8423485731897
604,9.75950677726344,553.0184846944759,652.1282124710353
605,9.710829820248419,553.0184846944759,676.0430997800225
606,9.662395646623821,553.0184846944759,630.1120396928853
607,9.61420304547224,553.0184846944759,695.8064450755875
608,9.566250811915886,553.0184846944759,662.3990696147039
609,9.518537747086487,553.0184846944759,617.0279590993911
610,9.471062658095288,553.0184846944759,615.6435412966305
611,9.423824358003248,553.0184846944759,636.1126023762554
612,9.376821665791352,553.0184846944759,632.6667320976615
613,9.330053406331091,546.3964151191733,577.4324660095778
614,9.283518410355077,546.3964151191733,637.2743350859992
615,9.237215514427819,546.3964151191733,649.7495623189527
616,9.191143560916622,546.3964151191733,623.0876358189093
617,9.145301397962658,546.3964151191733,562.3657554523768
618,9.09968787945216,485.7012362778072,491.64450586368025
619,9.054301864987767,485.7012362778072,516.3600268724812
620,9.009142219860026,485.7012362778072,537.4315471034896
621,8.964207815018995,485.7012362778072,524.3658729033685
622,8.919497527046047,485.7012362778072,598.625081573818
623,8.87501023812576,485.7012362778072,574.7327516411817
624,8.830744836017985,485.7012362778072,545.1890801636872
625,8.78670021403003,485.7012362778072,576.2573386414533
626,8.74287527098899,485.7012362778072,607.3636820234319
627,8.699268911214224,485.7012362778072,541.1822686947487
628,8.655880044489955,485.7012362778072,569.2597034029421
629,8.612707586038017,485.7012362778072,524.2047948705961
630,8.56975045649073,485.7012362778072,533.8038650311377
631,8.527007581863923,485.7012362778072,532.5425784060914
632,8.48447789353007,485.7012362778072,541.3136611780614
633,8.442160328191582,485.7012362778072,524.8453004011117
634,8.400053827854222,485.7012362778072,511.6775911427624
635,8.358157339800657,485.7012362778072,544.4063723679662
636,8.316469816564126,485.7012362778072,550.8092622378775
637,8.274990215902266,485.7012362778072,533.2383645868838
638,8.233717500771046,485.7012362778072,536.2428286026537
639,8.192650639298849,485.7012362778072,584.3674410234069
640,8.15178860476066,485.7012362778072,578.6079830864203
641,8.111130375552406,485.7012362778072,622.3973632555007
642,8.070674935165417,485.7012362778072,534.1872488099584
643,8.030421272161004,485.7012362778072,534.7290699419871
644,7.990368380145174,485.7012362778072,525.1212992827038
645,7.950515257743474,485.7012362778072,526.5574121278833
646,7.910860908575948,485.7012362778072,576.290115107089
647,7.87140434123223,485.7012362778072,549.2882566685508
648,7.83214456924676,485.7012362778072,571.5251088701875
649,7.793080611074117,485.7012362778072,593.7102165290477
650,7.754211490064478,485.7012362778072,551.8679884841002
651,7.715536234439205,485.7012362778072,544.4437952192598
652,7.6770538772665455,485.7012362778072,556.5058917661007
653,7.638763456437464,485.7012362778072,509.5911448433172
654,7.600664014641575,485.7012362778072,514.9578373332774
655,7.5627545993432275,485.7012362778072,588.9074709790692
656,7.525034262757672,485.7012362778072,522.5907677991993
657,7.48750206182738,485.7012362778072,499.32047271221325
658,7.45015705819845,485.50238481050457,485.50238481050457
659,7.41299831819717,485.50238481050457,505.45850563969225
660,7.376024912806647,485.50238481050457,511.20747141449147
661,7.339235917643607,485.50238481050457,556.8563455140244
662,7.302630412935263,485.50238481050457,517.4729889938343
663,7.2662074834963315,485.50238481050457,552.042599932018
664,7.22996621870615,485.50238481050457,567.0131659547874
665,7.193905712485907,485.50238481050457,529.8495193191538
666,7.158025063275991,485.50238481050457,499.01161626475215
667,7.122323374013451,485.50238481050457,512.6603263914219
668,7.086799752109563,485.50238481050457,532.6148738098365
669,7.051453309427526,485.50238481050457,507.7104973221232
